,Team,MatchID,Split No.,Period,Delta Time,Split Reason,Splitting Team,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
2101,Bristol City WFC,19779,1,2,33,break,Manchester City WFC,0.789446451,True,True,1.9363636363636363,2,4,2.909090909090909,2,0.29304576856278003,0.3,0.29380784907100693
2102,Bristol City WFC,19779,2,2,17,sub,Manchester City WFC,0.0,False,False,Error,Error,Error,Error,Error,0.43301325249529243,0.25,0.0
2103,Manchester City WFC,19779,0,1,46,game start,,0.7120730369999999,True,True,1.4727272727272727,2,3,2.090909090909091,0,0.29530925454961576,0.5363636363636364,0.49096061575375327
2104,Manchester City WFC,19779,1,2,33,break,Manchester City WFC,0.306675505,True,True,1.5227272727272727,2,2,2,0,0.2828583563756489,0.4772727272727273,0.48506955846460187
2105,Manchester City WFC,19779,2,2,17,sub,Manchester City WFC,0.69763695,True,True,2.0454545454545454,2,4,3.1818181818181817,0,0.2810045326390408,0.2727272727272727,0.3151680672268908
2106,Manchester City WFC,19798,0,1,45,game start,,0.296566751,True,True,1.5,2,3,2.090909090909091,0,0.29710113490165496,0.509090909090909,0.45602318105686157
2107,Manchester City WFC,19798,1,2,22,break,Everton LFC,0.464351325,True,True,1.790909090909091,2,4,2.727272727272727,0,0.2870033015250789,0.37272727272727274,0.4535405094553883
2108,Manchester City WFC,19798,2,2,26,sub,Everton LFC,1.4389714219999998,True,True,1.7545454545454546,2,3,2.6363636363636362,2,0.2916660566053319,0.34545454545454546,0.29396155412901825
2109,Everton LFC,19798,0,1,46,game start,,1.0268120295,True,True,1.6545454545454545,2,3,2.272727272727273,0,0.295226293284053,0.4090909090909091,0.4169501879241513
2110,Everton LFC,19798,1,2,21,break,Everton LFC,0.28142464,True,True,2.0,3,5,3.6363636363636362,0,0.2676082987039044,0.3090909090909091,0.24963702963702963
2111,Everton LFC,19798,2,2,26,sub,Everton LFC,0.16386151,True,False,1.8257575757575757,Error,Error,Error,Error,0.27496512022119834,0.26515151515151514,0.336523199023199
2112,Birmingham City WFC,19782,0,1,49,game start,,0.053487437,True,True,1.6636363636363636,2,3,2.6363636363636362,0,0.288009464420251,0.41818181818181815,0.3739443924874841
2113,Birmingham City WFC,19782,1,2,19,break,Birmingham City WFC,0.630711111,True,False,1.7181818181818183,Error,Error,Error,Error,0.2778119370827547,0.2818181818181818,0.29069264069264067
2114,Birmingham City WFC,19782,2,2,30,sub,Reading WFC,0.6554935599999999,True,False,1.7424242424242424,Error,Error,Error,Error,0.2604751794834504,0.2727272727272727,0.2475291683625017
2115,Reading WFC,19782,0,1,45,game start,,0.42352878699999996,True,True,1.6363636363636365,2,3,2.4545454545454546,0,0.2959099538620231,0.41818181818181815,0.43970309649971545
2116,Reading WFC,19782,1,2,19,break,Birmingham City WFC,0.094122742,True,False,1.9636363636363636,Error,Error,Error,Error,0.2700470654462602,0.21818181818181817,0.21341991341991343
2117,Reading WFC,19782,2,2,30,sub,Reading WFC,0.88880875,True,True,1.9621212121212122,3,4,3.25,0,0.2711755830409604,0.2803030303030303,0.29514991181657846
2118,Brighton & Hove Albion WFC,19784,0,1,45,game start,,0.105412795,True,True,1.6454545454545455,2,3,2.4545454545454546,0,0.28494550632273324,0.41818181818181815,0.4127260466627301
2119,Brighton & Hove Albion WFC,19784,1,2,22,break,Everton LFC,0.045564435,True,True,2.2818181818181817,2,5,3.4545454545454546,0,0.28550149695009625,0.23636363636363636,0.24633773633773634
2120,Brighton & Hove Albion WFC,19784,2,2,27,sub,Brighton & Hove Albion WFC,0.095250796,True,False,1.4636363636363636,Error,Error,Error,Error,0.2683583137693942,0.2818181818181818,0.36215705701351636
2121,Everton LFC,19784,0,1,48,game start,,0.373944072,True,True,1.6545454545454545,2,3,2.4545454545454546,0,0.2924055714957177,0.39090909090909093,0.3505494287847229
2122,Everton LFC,19784,1,2,23,break,Everton LFC,0.08481261500000001,True,True,2.209090909090909,3,4,3.3636363636363638,1,0.2779901150615969,0.22727272727272727,0.17843472317156528
2123,Everton LFC,19784,2,2,27,sub,Brighton & Hove Albion WFC,0.09555052,True,True,1.8363636363636364,2,4,2.727272727272727,0,0.2831662760136634,0.34545454545454546,0.3097686968799409
2124,West Ham United LFC,19786,0,1,46,game start,,0.496325313,True,True,1.5636363636363637,2,3,2.1818181818181817,0,0.29829672148919284,0.5,0.47090740366965916
2125,West Ham United LFC,19786,1,2,20,break,West Ham United LFC,0.52883995,True,True,2.090909090909091,2,5,3.1666666666666665,3,0.2611494084190805,0.2727272727272727,0.29563397558753596
2126,West Ham United LFC,19786,2,2,28,sub,West Ham United LFC,0.05276938,True,True,1.8363636363636364,2,3,2.8181818181818183,0,0.2873289528723794,0.32727272727272727,0.34144222780586414
2127,Manchester City WFC,19786,0,1,45,game start,,1.2775040100000001,True,True,1.5545454545454545,2,3,2.272727272727273,0,0.2981853429582271,0.4727272727272727,0.4685242792271253
2128,Manchester City WFC,19786,1,2,20,break,West Ham United LFC,0.26165104,True,True,1.7818181818181817,2,3,2.727272727272727,1,0.2938637763821225,0.33636363636363636,0.34723965716765776
2129,Manchester City WFC,19786,2,2,27,sub,West Ham United LFC,1.6442643169999998,False,False,Error,Error,Error,Error,Error,0.2767085962669638,0.35454545454545455,0.40627784917078047
2130,Everton LFC,19774,0,1,47,game start,,0.21296116999999998,True,True,1.5636363636363637,2,3,2.1818181818181817,0,0.29547276481716056,0.4636363636363636,0.4217098170306726
2131,Everton LFC,19774,1,2,18,break,Everton LFC,0.071699148,True,True,2.081818181818182,2,4,3.3636363636363638,0,0.28361595590810823,0.2636363636363636,0.30328282828282827
2132,Everton LFC,19774,2,2,32,sub,Bristol City WFC,0.276831848,True,True,1.856060606060606,2,3,2.6666666666666665,0,0.2733429033832044,0.32575757575757575,0.3061958409094632
2133,Bristol City WFC,19774,0,1,45,game start,,0.240371551,True,True,1.6636363636363636,2,3,2.3636363636363638,0,0.29181920014762625,0.37272727272727274,0.3575988527601431
2134,Bristol City WFC,19774,1,2,17,break,Everton LFC,0.244147092,True,True,2.0757575757575757,3,4,3.25,0,0.268713648962018,0.25,0.2318448364500996
2135,Bristol City WFC,19774,2,2,32,sub,Bristol City WFC,0.300643946,True,False,2.9038461538461537,Error,Error,Error,Error,0.2025710683260699,0.14743589743589744,0.23357432041642567
2136,Manchester City WFC,19755,0,1,23,game start,,0.4538183994999999,True,True,1.690909090909091,2,3,2.6363636363636362,3,0.28080163584871315,0.39090909090909093,0.4854449598635645
2137,Manchester City WFC,19755,1,1,23,goal,Chelsea FCW,0.22308296,True,True,1.981818181818182,2,4,2.909090909090909,1,0.2889016921240437,0.2818181818181818,0.37456036109286883
2138,Manchester City WFC,19755,2,2,18,break,Manchester City WFC,1.0490892,True,True,2.0090909090909093,2,4,3.090909090909091,7,0.2876894998020893,0.2818181818181818,0.19546287046287047
2139,Manchester City WFC,19755,3,2,33,sub,Chelsea FCW,0.4470362,True,True,2.212121212121212,3,5,3.75,0,0.2597671236237577,0.23484848484848486,0.37317275747508305
2140,Chelsea FCW,19755,0,1,23,game start,,0.7345166906,True,True,1.7545454545454546,2,3,2.727272727272727,0,0.2846508827985791,0.37272727272727274,0.4593704275522457
2141,Chelsea FCW,19755,1,1,22,goal,Chelsea FCW,0.399081315,True,True,1.790909090909091,2,4,2.8181818181818183,2,0.2770635303322451,0.38181818181818183,0.407808286749457
2142,Chelsea FCW,19755,2,2,18,break,Manchester City WFC,0.40221718100000003,True,True,1.8181818181818181,2,4,2.727272727272727,1,0.28568006573602184,0.3181818181818182,0.3211103711103711
2143,Chelsea FCW,19755,3,2,33,sub,Chelsea FCW,0.9634769860000001,True,True,1.6818181818181819,2,3,2.5,1,0.2813714956226221,0.38636363636363635,0.4277010187332697
2144,Bristol City WFC,19806,0,1,45,game start,,0.17963417,True,True,1.6818181818181819,2,3,2.4545454545454546,1,0.2906736341350608,0.4,0.3825705572649852
2145,Bristol City WFC,19806,1,2,16,break,Reading WFC,0.114514057,False,False,Error,Error,Error,Error,Error,0.1924515951893308,0.1527777777777778,0.20085470085470086
2146,Bristol City WFC,19806,2,2,32,sub,Bristol City WFC,0.071956413,True,False,1.7181818181818183,Error,Error,Error,Error,0.269202195304471,0.2818181818181818,0.4533244533244533
2147,Reading WFC,19806,0,1,47,game start,,0.7824920325,True,True,1.6272727272727272,2,3,2.3636363636363638,0,0.2936678089693786,0.43636363636363634,0.47755612959714344
2148,Reading WFC,19806,1,2,16,break,Reading WFC,0.8926622240000001,True,True,1.7818181818181817,2,3,2.727272727272727,0,0.29065972383310207,0.33636363636363636,0.33354341736694676
2149,Reading WFC,19806,2,2,32,sub,Bristol City WFC,0.41087368,True,True,1.75,2,3,2.4615384615384617,0,0.26937648035719475,0.358974358974359,0.3580670147159965
2150,Manchester City WFC,19807,0,1,27,game start,,0.168279508,True,True,1.690909090909091,2,3,2.4545454545454546,1,0.28627741272467827,0.39090909090909093,0.38916406963782585
2151,Manchester City WFC,19807,1,1,17,goal,Liverpool WFC,0.217798737,True,False,1.5363636363636364,Error,Error,Error,Error,0.28116459512972913,0.34545454545454546,0.4095017499600263
2152,Manchester City WFC,19807,2,2,22,break,Liverpool WFC,0.26820586199999996,True,True,1.7651515151515151,2,4,2.75,1,0.26659626067822445,0.3484848484848485,0.4078672779653172
2153,Manchester City WFC,19807,3,2,27,sub,Liverpool WFC,1.163609151,True,True,1.7348484848484849,2,3,2.5,0,0.27520145377669647,0.3787878787878788,0.41165509300686476
2154,Liverpool WFC,19807,0,1,27,game start,,0.058885198,True,True,1.9727272727272727,2,4,3,3,0.29212637703134936,0.2818181818181818,0.2800865800865801
2155,Liverpool WFC,19807,1,1,21,goal,Liverpool WFC,0.0,True,True,2.2818181818181817,2,5,3.6363636363636362,2,0.2832189607146186,0.23636363636363636,0.2495171495171495
2156,Liverpool WFC,19807,2,2,23,break,Liverpool WFC,1.167701394,False,False,Error,Error,Error,Error,Error,0.2754121054548785,0.2,0.14478632478632478
2157,Liverpool WFC,19807,3,2,27,sub,Liverpool WFC,0.017251983,True,False,1.4861111111111112,Error,Error,Error,Error,0.28161771549348413,0.2638888888888889,0.24794679005205322
2158,Yeovil Town LFC,19788,0,1,25,game start,,0.0,True,False,1.5363636363636364,Error,Error,Error,Error,0.26055461254455464,0.2636363636363636,0.2836339586339586
2159,Yeovil Town LFC,19788,1,1,19,goal,Yeovil Town LFC,0.04628559,True,True,2.081818181818182,2,4,3.1818181818181817,0,0.27536932734482444,0.2636363636363636,0.32846320346320346
2160,Yeovil Town LFC,19788,2,2,32,break,Liverpool WFC,0.402088483,True,True,2.1666666666666665,3,4,3.5,0,0.26264539280577465,0.24242424242424243,0.25714687359424204
2161,Yeovil Town LFC,19788,3,2,17,sub,Yeovil Town LFC,0.030435102999999998,False,False,Error,Error,Error,Error,Error,0.19245148368307793,0.18055555555555555,0.2222222222222222
2162,Liverpool WFC,19788,0,1,26,game start,,0.816483113,True,True,1.7363636363636363,2,3,2.6363636363636362,0,0.29253806448987535,0.36363636363636365,0.397483490463371
2163,Liverpool WFC,19788,1,1,21,goal,Yeovil Town LFC,0.1042501,True,True,1.8454545454545455,2,4,2.8181818181818183,0,0.29050003693387294,0.33636363636363636,0.39789685554652293
2164,Liverpool WFC,19788,2,2,33,break,Liverpool WFC,0.37954196,True,True,1.8409090909090908,2,4,2.8333333333333335,0,0.2642209447797087,0.32575757575757575,0.4453336307375475
2165,Liverpool WFC,19788,3,2,17,sub,Yeovil Town LFC,0.5284861430000001,True,False,2.227272727272727,Error,Error,Error,Error,0.2492873540404619,0.1893939393939394,0.22692761315052337
2166,Everton LFC,19808,0,1,45,game start,,0.0174937,True,True,1.5545454545454545,2,3,2.1818181818181817,0,0.29496354653622775,0.4636363636363636,0.47314876966793223
2167,Everton LFC,19808,1,2,24,break,Yeovil Town LFC,0.234087916,True,True,1.7424242424242424,2,3,2.6666666666666665,0,0.2706174572326461,0.36363636363636365,0.4102217345090251
2168,Everton LFC,19808,2,2,26,sub,Everton LFC,0.39703676200000004,True,True,1.7545454545454546,2,4,2.8181818181818183,0,0.2811928272380211,0.37272727272727274,0.3195717918445191
2169,Yeovil Town LFC,19808,0,1,45,game start,,0.0724182015,True,True,1.7545454545454546,2,3,2.5454545454545454,0,0.2827287465870486,0.35454545454545455,0.3854133321049825
2170,Yeovil Town LFC,19808,1,2,24,break,Yeovil Town LFC,0.0,True,False,1.875,Error,Error,Error,Error,0.2722354706756911,0.18055555555555555,0.28253968253968254
2171,Yeovil Town LFC,19808,2,2,26,sub,Everton LFC,0.076267833,True,False,1.5681818181818181,Error,Error,Error,Error,0.23762974755691416,0.2196969696969697,0.21059098065677012
2172,Birmingham City WFC,19804,0,1,46,game start,,0.095648868,True,True,1.6454545454545455,2,3,2.3636363636363638,0,0.29065556817619537,0.43636363636363634,0.45677467448080555
2173,Birmingham City WFC,19804,1,2,33,break,Birmingham City WFC,0.48899818500000003,True,False,1.3636363636363635,Error,Error,Error,Error,0.2902215062565104,0.4727272727272727,0.497478751152026
2174,Birmingham City WFC,19804,2,2,17,goal,Birmingham City WFC,0.0,True,False,1.4642857142857142,Error,Error,Error,Error,0.2904738487485293,0.23214285714285715,0.26607142857142857
2175,Arsenal WFC,19804,0,1,45,game start,,1.591591749,True,True,1.5818181818181818,2,3,2.272727272727273,0,0.2961081860473224,0.44545454545454544,0.49117939725944393
2176,Arsenal WFC,19804,1,2,33,break,Birmingham City WFC,0.17744976299999998,True,True,1.690909090909091,2,3,2.4545454545454546,0,0.29091054316612414,0.37272727272727274,0.3856338200565705
2177,Arsenal WFC,19804,2,2,16,goal,Birmingham City WFC,0.34593330299999997,True,False,2.4551282051282053,Error,Error,Error,Error,0.250422320982678,0.16025641025641027,0.1723009446693657
2178,West Ham United LFC,19813,0,1,26,game start,,0.21873446,True,True,1.8272727272727274,2,3,2.8181818181818183,3,0.289558854340788,0.3181818181818182,0.23370152882348003
2179,West Ham United LFC,19813,1,1,18,goal,Birmingham City WFC,0.0,True,False,2.037878787878788,Error,Error,Error,Error,0.26887604846071755,0.21212121212121213,0.16314102564102564
2180,West Ham United LFC,19813,2,2,19,break,Birmingham City WFC,0.05953414,True,True,2.036363636363636,2,4,3,0,0.29171157303204376,0.2636363636363636,0.3132812156397062
2181,West Ham United LFC,19813,3,2,28,sub,West Ham United LFC,0.0,True,True,2.477777777777778,3,5,3.9,0,0.29355505303286494,0.2111111111111111,0.3976190476190476
2182,Birmingham City WFC,19813,0,1,26,game start,,0.19944560299999997,True,True,1.7454545454545454,2,3,2.6363636363636362,2,0.2907750958302281,0.36363636363636365,0.41229153199741436
2183,Birmingham City WFC,19813,1,1,23,goal,Birmingham City WFC,0.2112913,True,True,1.9090909090909092,2,4,2.909090909090909,0,0.29022682526718996,0.3181818181818182,0.39154599348801433
2184,Birmingham City WFC,19813,2,2,21,break,Birmingham City WFC,0.20157868299999998,True,True,1.9545454545454546,2,4,3,0,0.2800679004762319,0.3090909090909091,0.35090693620105384
2185,Birmingham City WFC,19813,3,2,28,sub,West Ham United LFC,1.0365053490000002,True,True,1.7424242424242424,2,3,2.8333333333333335,1,0.2677679863820703,0.36363636363636365,0.45264558537878724
2186,Birmingham City WFC,19816,0,1,19,game start,,0.6643029410000001,True,False,1.5363636363636364,Error,Error,Error,Error,0.288738630633467,0.35454545454545455,0.35500078483554615
2187,Birmingham City WFC,19816,1,1,27,goal,Liverpool WFC,0.22471464,True,True,1.7181818181818183,2,3,2.5454545454545454,0,0.29433261875945826,0.37272727272727274,0.3767898223780577
2188,Birmingham City WFC,19816,2,2,20,break,Birmingham City WFC,0.19288904399999998,True,True,1.6090909090909091,2,3,2.272727272727273,0,0.29238045612489066,0.42727272727272725,0.43375041258078195
2189,Birmingham City WFC,19816,3,2,28,sub,Birmingham City WFC,0.166245068,True,True,1.75,2,3,2.5384615384615383,0,0.2648338708744656,0.33974358974358976,0.38881564040008065
2190,Liverpool WFC,19816,0,1,19,game start,,0.0,True,False,2.4272727272727272,Error,Error,Error,Error,0.23320497656080058,0.2,0.19784382284382285
2191,Liverpool WFC,19816,1,1,26,goal,Liverpool WFC,0.0,True,False,1.9454545454545455,Error,Error,Error,Error,0.2697501340558757,0.22727272727272727,0.15688653451811346
2192,Liverpool WFC,19816,2,2,20,break,Birmingham City WFC,0.223327246,True,False,1.8909090909090909,Error,Error,Error,Error,0.2584663839306255,0.20909090909090908,0.24814396130185604
2193,Liverpool WFC,19816,3,2,27,sub,Birmingham City WFC,0.12113574399999999,True,False,1.7803030303030303,Error,Error,Error,Error,0.27472972257719513,0.26515151515151514,0.26281577952504587
2194,Reading WFC,19809,0,1,45,game start,,0.64389302,True,True,1.6454545454545455,2,3,2.3636363636363638,0,0.2919011126213567,0.4090909090909091,0.36656042926996396
2195,Reading WFC,19809,1,2,19,break,Brighton & Hove Albion WFC,0.327018508,True,True,1.9393939393939394,2,4,3.0833333333333335,2,0.2677865592296964,0.3106060606060606,0.4103106877909954
2196,Reading WFC,19809,2,2,30,sub,Brighton & Hove Albion WFC,0.125955957,True,True,1.7045454545454546,2,3,2.4166666666666665,0,0.28129673306481506,0.3712121212121212,0.40370673225002107
2197,Brighton & Hove Albion WFC,19809,0,1,47,game start,,0.260283959,True,True,1.6181818181818182,2,3,2.5454545454545454,1,0.289664599642764,0.44545454545454544,0.4337248765887333
2198,Brighton & Hove Albion WFC,19809,1,2,19,break,Brighton & Hove Albion WFC,0.0,True,True,2.287878787878788,3,5,3.75,0,0.263628644332515,0.23484848484848486,0.2453497525865947
2199,Brighton & Hove Albion WFC,19809,2,2,30,sub,Brighton & Hove Albion WFC,0.391285079,True,True,2.227272727272727,3,5,3.6363636363636362,1,0.2630361348436263,0.2545454545454545,0.31723422776054355
2200,Brighton & Hove Albion WFC,19815,0,1,46,game start,,0.0,True,True,1.8636363636363635,2,4,3.090909090909091,2,0.28608235799918363,0.32727272727272727,0.28902728287755025
2201,Brighton & Hove Albion WFC,19815,1,2,24,break,Brighton & Hove Albion WFC,0.081864916,True,True,2.1,3,4,3.3636363636363638,0,0.2745162532277125,0.2545454545454545,0.2551761635493693
2202,Brighton & Hove Albion WFC,19815,2,2,24,goal,Brighton & Hove Albion WFC,0.088830665,True,True,2.303030303030303,3,5,3.5,0,0.26546599560726664,0.22727272727272727,0.21589635854341738
2203,Arsenal WFC,19815,0,1,45,game start,,0.8674692250000001,True,True,1.5454545454545454,2,3,2.272727272727273,0,0.29401026813701425,0.4818181818181818,0.4910332995877164
2204,Arsenal WFC,19815,1,2,24,break,Brighton & Hove Albion WFC,0.151764837,True,True,1.6454545454545455,2,3,2.272727272727273,0,0.29266542400798606,0.39090909090909093,0.32286551353415044
2205,Arsenal WFC,19815,2,2,23,goal,Brighton & Hove Albion WFC,1.0258596469999999,True,True,1.8974358974358974,2,4,3,3,0.26080264139952414,0.3141025641025641,0.29199863305855456
2206,Everton LFC,19817,0,1,45,game start,,0.339160402,True,False,1.5272727272727273,Error,Error,Error,Error,0.2900727214414153,0.35454545454545455,0.3140446928372625
2207,Everton LFC,19817,1,2,19,break,Reading WFC,0.825424828,True,True,1.9272727272727272,2,4,2.909090909090909,0,0.2792288815455804,0.3,0.2975573446161682
2208,Everton LFC,19817,2,2,30,goal,Reading WFC,0.437690346,True,True,1.9363636363636363,3,4,3.090909090909091,0,0.2769451579015205,0.2909090909090909,0.30124042624042624
2209,Reading WFC,19817,0,1,45,game start,,0.869883421,True,True,1.4636363636363636,2,2,2,0,0.2988274260672359,0.5363636363636364,0.4853057376210861
2210,Reading WFC,19817,1,2,19,break,Reading WFC,0.105208389,True,True,1.9272727272727272,2,4,2.727272727272727,0,0.28593774694411317,0.3090909090909091,0.34980718475930517
2211,Reading WFC,19817,2,2,31,goal,Reading WFC,0.498434935,True,False,1.6730769230769231,Error,Error,Error,Error,0.2548776542795185,0.2948717948717949,0.3564764710883197
2212,Manchester City WFC,19818,0,1,29,game start,,1.8196248750000001,True,True,1.5454545454545454,2,3,2.1818181818181817,0,0.29607252638590154,0.4727272727272727,0.46394179416326525
2213,Manchester City WFC,19818,1,1,16,goal,Yeovil Town LFC,1.1616103969999998,True,True,1.6636363636363636,2,3,2.3636363636363638,0,0.2927121864805769,0.39090909090909093,0.3666877665200118
2214,Manchester City WFC,19818,2,2,19,break,Manchester City WFC,0.799678206,True,True,1.9102564102564104,2,4,3,1,0.25966904092798465,0.30128205128205127,0.34305077748727125
2215,Manchester City WFC,19818,3,2,28,goal,Yeovil Town LFC,0.314211303,True,True,1.6727272727272726,2,3,2.5454545454545454,0,0.2867772900356598,0.39090909090909093,0.4088665157755058
2216,Yeovil Town LFC,19818,0,1,28,game start,,0.37603302850000003,True,True,2.0727272727272728,2,4,3.090909090909091,0,0.28636788047022715,0.2727272727272727,0.301273190746875
2217,Yeovil Town LFC,19818,1,1,16,goal,Yeovil Town LFC,0.03351307,True,False,1.8777777777777778,Error,Error,Error,Error,0.2659462394730445,0.14444444444444443,0.08
2218,Yeovil Town LFC,19818,2,2,19,break,Manchester City WFC,0.0,True,True,3.036363636363636,4,6,5.090909090909091,2,0.27936504451203736,0.17272727272727273,0.2
2219,Yeovil Town LFC,19818,3,2,29,goal,Yeovil Town LFC,0.07038249399999999,False,False,Error,Error,Error,Error,Error,0.2702143893510577,0.24242424242424243,0.2987994079563847
2220,West Ham United LFC,19819,0,1,20,game start,,0.0,True,True,1.9636363636363636,2,4,2.909090909090909,0,0.2868093060662154,0.2909090909090909,0.25502776091011387
2221,West Ham United LFC,19819,1,1,27,goal,West Ham United LFC,0.285857385,True,True,1.8272727272727274,2,4,2.8181818181818183,0,0.28705641234357204,0.33636363636363636,0.2946139046139046
2222,West Ham United LFC,19819,2,2,18,break,West Ham United LFC,0.0,True,True,1.7454545454545454,2,3,2.727272727272727,1,0.28278652005775834,0.38181818181818183,0.5356112472249512
2223,West Ham United LFC,19819,3,2,30,sub,West Ham United LFC,0.048480719000000005,True,True,1.7564102564102564,2,3,2.6923076923076925,0,0.265518576198103,0.34615384615384615,0.3598743259321325
2224,Brighton & Hove Albion WFC,19819,0,1,20,game start,,0.505330721,False,False,Error,Error,Error,Error,Error,0.2903463287971001,0.32222222222222224,0.29937644592249857
2225,Brighton & Hove Albion WFC,19819,1,1,24,goal,West Ham United LFC,0.250529697,True,True,1.8818181818181818,2,3,2.8181818181818183,0,0.28850580307013424,0.3181818181818182,0.30573889761196266
2226,Brighton & Hove Albion WFC,19819,2,2,19,break,West Ham United LFC,0.0,False,False,Error,Error,Error,Error,Error,0.2676853415837396,0.20909090909090908,0.18266594516594517
2227,Brighton & Hove Albion WFC,19819,3,2,30,sub,West Ham United LFC,1.21449256,True,True,2.159090909090909,3,5,3.5833333333333335,1,0.24687834396802222,0.26515151515151514,0.2775959882064533
2228,Arsenal WFC,19821,0,1,45,game start,,0.9607063789999999,True,True,1.6727272727272726,2,3,2.4545454545454546,0,0.29270590136743424,0.39090909090909093,0.3458002213983075
2229,Arsenal WFC,19821,1,2,21,break,Manchester City WFC,0.0,True,True,1.8545454545454545,2,3,2.8181818181818183,0,0.29061813820275173,0.32727272727272727,0.3285107049812932
2230,Arsenal WFC,19821,2,2,27,sub,Arsenal WFC,0.08622448199999999,True,True,1.7243589743589745,2,3,2.769230769230769,0,0.25866908806677397,0.3717948717948718,0.40561507334066105
2231,Manchester City WFC,19821,0,1,46,game start,,0.219196599,True,True,1.4727272727272727,2,3,2.090909090909091,0,0.2961314404748126,0.5454545454545454,0.5637720793078367
2232,Manchester City WFC,19821,1,2,20,break,Manchester City WFC,0.203101551,True,True,1.7818181818181817,2,3,2.909090909090909,1,0.28976456320285576,0.34545454545454546,0.32695685494728555
2233,Manchester City WFC,19821,2,2,27,sub,Arsenal WFC,0.168848623,True,True,1.709090909090909,2,3,2.727272727272727,2,0.28318094853584697,0.37272727272727274,0.38924131424131425
2234,Reading WFC,19801,0,1,45,game start,,0.6971955670000001,True,True,1.518181818181818,2,3,2.090909090909091,0,0.29188443335330777,0.4909090909090909,0.449722434524056
2235,Reading WFC,19801,1,2,24,break,Manchester City WFC,0.838162159,True,True,1.7777777777777777,2,4,3,9,0.30709596458118066,0.35555555555555557,0.33062402738873325
2236,Reading WFC,19801,2,2,24,sub,Manchester City WFC,0.649118205,True,True,2.106060606060606,3,5,3.5,0,0.27723229632667945,0.25757575757575757,0.2912749287749288
2237,Manchester City WFC,19801,0,1,47,game start,,1.62143942,True,True,1.5545454545454545,2,3,2.090909090909091,0,0.2972249031083358,0.4636363636363636,0.4286807057776211
2238,Manchester City WFC,19801,1,2,23,break,Manchester City WFC,0.9866337890000001,True,True,2.0272727272727273,3,4,3.272727272727273,0,0.27444916339861347,0.2909090909090909,0.2878433944223418
2239,Manchester City WFC,19801,2,2,25,sub,Manchester City WFC,0.38324555,True,False,1.9545454545454546,Error,Error,Error,Error,0.260851660500338,0.23636363636363636,0.1735070485070485
2240,Arsenal WFC,19741,0,1,47,game start,,2.011370779,True,True,1.4181818181818182,2,2,2,0,0.2926254246399924,0.5818181818181818,0.5898591054260713
2241,Arsenal WFC,19741,1,2,18,break,Arsenal WFC,0.841976691,True,False,1.809090909090909,Error,Error,Error,Error,0.2718727267143522,0.2636363636363636,0.2684495329232171
2242,Arsenal WFC,19741,2,2,30,sub,Reading WFC,1.804903364,True,True,1.7884615384615385,2,3,2.769230769230769,0,0.2612226606989613,0.3333333333333333,0.3808132712849694
2243,Reading WFC,19741,0,1,45,game start,,0.47941168500000003,True,True,1.6090909090909091,2,3,2.3636363636363638,0,0.29434576966408116,0.43636363636363634,0.391801130451542
2244,Reading WFC,19741,1,2,18,break,Arsenal WFC,0.0,True,False,2.143939393939394,Error,Error,Error,Error,0.24732314290732949,0.19696969696969696,0.32465245357402217
2245,Reading WFC,19741,2,2,30,sub,Reading WFC,0.0,True,True,2.198717948717949,3,5,3.769230769230769,0,0.25113879499344494,0.23717948717948717,0.279006179006179
2246,Everton LFC,19756,0,1,45,game start,,0.9499093569999999,True,True,1.6090909090909091,2,3,2.1818181818181817,0,0.2956367743926981,0.42727272727272725,0.41360728941073277
2247,Everton LFC,19756,1,2,20,break,Birmingham City WFC,0.07313186,True,True,1.981818181818182,3,4,3.1818181818181817,0,0.2776558365301424,0.2909090909090909,0.35012937023619123
2248,Everton LFC,19756,2,2,27,goal,Everton LFC,1.145445287,True,True,3.196969696969697,4,8,6,5,0.21161782309170823,0.17424242424242425,0.14697089947089947
2249,Birmingham City WFC,19756,0,1,47,game start,,0.45721690000000004,True,True,1.709090909090909,2,3,2.3636363636363638,0,0.29191244661405485,0.39090909090909093,0.38521171638818696
2250,Birmingham City WFC,19756,1,2,21,break,Birmingham City WFC,0.397583343,True,True,1.6272727272727272,2,3,2.3636363636363638,0,0.2918375434527926,0.42727272727272725,0.44785783353881314
2251,Birmingham City WFC,19756,2,2,26,goal,Everton LFC,0.328657311,True,True,2.5,3,5,4.076923076923077,0,0.24731106914673387,0.19230769230769232,0.44670811644495856
2252,Liverpool WFC,19754,0,1,19,game start,,0.0,True,True,2.309090909090909,3,5,3.8181818181818183,0,0.2879772918993205,0.22727272727272727,0.2626262626262626
2253,Liverpool WFC,19754,1,1,28,goal,Liverpool WFC,0.375471,True,True,1.9555555555555555,2,4,3.2,0,0.28252819680020735,0.32222222222222224,0.3505029428775559
2254,Liverpool WFC,19754,2,2,19,break,Liverpool WFC,0.008860051,True,False,1.7181818181818183,Error,Error,Error,Error,0.25566764887440824,0.22727272727272727,0.2333092833092833
2255,Liverpool WFC,19754,3,2,29,goal,Liverpool WFC,0.7712852960000001,True,True,2.0833333333333335,2,4,3,0,0.2732396414056173,0.24242424242424243,0.32961117263442846
