,Team,MatchID,Split No.,Period,Delta Time,Delta xG,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
316,Bristol City WFC,3764240,0,1,18,0.054685258,True,True,1.9727272727272727,3,4,3.272727272727273,0,0.28437249126618164,0.2909090909090909,0.23196248196248195
317,Bristol City WFC,3764240,1,1,29,0.04353379,True,True,1.8727272727272728,2,4,2.909090909090909,0,0.2947128090981502,0.3181818181818182,0.29704184704184705
318,Bristol City WFC,3764240,2,2,15,0.035681561,True,False,1.8363636363636364,Error,Error,Error,Error,0.26344057747397576,0.2,0.09516039516039516
319,Bristol City WFC,3764240,3,2,12,0.097317335,False,False,Error,Error,Error,Error,Error,0.2533772039798044,0.16363636363636364,0.11831501831501831
320,Bristol City WFC,3764240,4,2,19,0.453423778,True,False,1.9,Error,Error,Error,Error,0.2733445828699835,0.2545454545454545,0.20133255633255634
321,Everton LFC,3764240,0,1,18,1.200137073,True,True,1.7,2,3,2.727272727272727,0,0.29755662991841486,0.39090909090909093,0.3439751458890215
322,Everton LFC,3764240,1,1,26,0.129311461,True,True,1.6181818181818182,2,3,2.272727272727273,0,0.2928221911197622,0.42727272727272725,0.4241745195817745
323,Everton LFC,3764240,2,2,16,0.76,True,True,1.790909090909091,2,3,2.5454545454545454,0,0.2900658329657198,0.32727272727272727,0.42812418366453936
324,Everton LFC,3764240,3,2,11,0.1949776,True,False,1.8909090909090909,Error,Error,Error,Error,0.27165847946392135,0.18181818181818182,0.24329004329004328
325,Everton LFC,3764240,4,2,18,0.15891322600000002,True,True,1.9294871794871795,2,4,3,2,0.25633042196365546,0.28205128205128205,0.2820051029448062
326,Arsenal WFC,3764233,0,1,14,0.15880093,True,True,1.8181818181818181,2,3,2.727272727272727,0,0.2924128216818437,0.32727272727272727,0.2882793619635725
327,Arsenal WFC,3764233,1,1,16,0.962395034,True,True,1.711111111111111,2,3,2.6,1,0.3038346125310653,0.37777777777777777,0.2898213453213453
328,Arsenal WFC,3764233,2,1,12,0.35887088599999994,True,True,2.022222222222222,2,4,3.1,1,0.30530999390003516,0.28888888888888886,0.2946723646723647
329,Arsenal WFC,3764233,3,2,17,1.27437267,True,True,1.709090909090909,2,3,2.6363636363636362,0,0.2886332654957306,0.38181818181818183,0.3862805456530707
330,Arsenal WFC,3764233,4,2,12,1.323602943,True,False,2.303030303030303,Error,Error,Error,Error,0.22975606498927983,0.15151515151515152,0.1496031746031746
331,Arsenal WFC,3764233,5,2,17,0.373262572,True,True,1.709090909090909,2,3,2.5454545454545454,0,0.28299286803354107,0.38181818181818183,0.3993212242935281
332,Reading WFC,3764233,0,1,14,0.047640851,True,True,1.981818181818182,2,4,3.090909090909091,0,0.2845657042996407,0.2818181818181818,0.32864635364635364
333,Reading WFC,3764233,1,1,18,0.0,True,True,2.088888888888889,2,5,3.3,1,0.3069733028124222,0.3,0.2692559074912016
334,Reading WFC,3764233,2,1,13,0.075971395,False,False,Error,Error,Error,Error,Error,0.2797498536746721,0.23636363636363636,0.23101898101898102
335,Reading WFC,3764233,3,2,17,0.086549788,True,True,2.2444444444444445,2,5,3.5,0,0.3028100051139321,0.25555555555555554,0.17974358974358975
336,Reading WFC,3764233,4,2,12,0.0,True,False,1.8363636363636364,Error,Error,Error,Error,0.2551330772602156,0.2,0.2223026973026973
337,Reading WFC,3764233,5,2,17,0.809615902,True,False,1.9636363636363636,Error,Error,Error,Error,0.2810634124156357,0.22727272727272727,0.22266330161067002
338,Brighton & Hove Albion WFC,3775585,0,1,47,1.045228249,True,True,1.5454545454545454,2,3,2.1818181818181817,0,0.29047190983443716,0.4727272727272727,0.5032817287534269
339,Brighton & Hove Albion WFC,3775585,1,2,15,0.779383825,True,False,1.809090909090909,Error,Error,Error,Error,0.27697211882879014,0.24545454545454545,0.2921487603305785
340,Brighton & Hove Albion WFC,3775585,2,2,15,0.134900052,True,False,2.0545454545454547,Error,Error,Error,Error,0.2639549091567656,0.23636363636363636,0.248635477582846
341,Brighton & Hove Albion WFC,3775585,3,2,18,0.04270844,True,True,1.7954545454545454,2,3,2.75,1,0.27685855530317705,0.3333333333333333,0.33271558046649846
342,Bristol City WFC,3775585,0,1,45,0.24752802000000002,True,True,1.9181818181818182,2,4,3,1,0.28417569530000186,0.3181818181818182,0.3363587122301531
343,Bristol City WFC,3775585,1,2,15,0.5983291070000001,False,False,Error,Error,Error,Error,Error,0.3015401478066461,0.1388888888888889,0
344,Bristol City WFC,3775585,2,2,13,0.033432752,False,False,Error,Error,Error,Error,Error,0.21338841297605585,0.16071428571428573,0.11378205128205128
345,Bristol City WFC,3775585,3,2,19,0.11824774,True,False,2.5636363636363635,Error,Error,Error,Error,0.263681919597091,0.15454545454545454,0.070995670995671
346,Chelsea FCW,3775593,0,1,47,1.1575780239999998,True,True,1.5636363636363637,2,3,2.272727272727273,0,0.29233080380008636,0.4727272727272727,0.47338603539675866
347,Chelsea FCW,3775593,1,2,11,0.050708935,True,False,1.5818181818181818,Error,Error,Error,Error,Error,0.16363636363636364,0.22828282828282828
348,Chelsea FCW,3775593,2,2,11,0.11238622,False,False,Error,Error,Error,Error,Error,0.28859533853260655,0.26666666666666666,0.3501058201058201
349,Chelsea FCW,3775593,3,2,25,1.5854681789999998,True,True,1.6545454545454545,2,3,2.272727272727273,0,0.29272162666532087,0.4090909090909091,0.41508916930097695
350,Reading WFC,3775593,0,1,45,0.143787264,True,True,1.6545454545454545,2,4,2.3636363636363638,0,0.2913819703555954,0.41818181818181815,0.4182360877508292
351,Reading WFC,3775593,1,2,11,0.36454796700000003,True,True,1.8,2,3,2.8181818181818183,1,0.28700895155727596,0.34545454545454546,0.32883095003838037
352,Reading WFC,3775593,2,2,11,0.149686815,True,True,2.0272727272727273,2,4,3,0,0.28904229087823835,0.2636363636363636,0.27177658942364824
353,Reading WFC,3775593,3,2,25,0.0,True,False,1.6742424242424243,Error,Error,Error,Error,0.2487071168525348,0.3106060606060606,0.33223782867745716
354,West Ham United LFC,3775602,0,1,13,0.33304837,True,True,2.081818181818182,3,4,3.3636363636363638,1,0.28234010761001127,0.2727272727272727,0.2387029637029637
355,West Ham United LFC,3775602,1,1,32,0.037432634,True,True,1.7363636363636363,2,3,2.6363636363636362,0,0.2802280997374945,0.37272727272727274,0.4172589881618609
356,West Ham United LFC,3775602,2,2,20,1.290251434,True,True,1.8222222222222222,2,4,2.8,0,0.31392871233079744,0.35555555555555557,0.3725391258408394
357,West Ham United LFC,3775602,3,2,11,0.0,True,False,2.017857142857143,Error,Error,Error,Error,0.3255576597913215,0.17857142857142858,0.09583333333333333
358,West Ham United LFC,3775602,4,2,17,0.0,True,True,1.9454545454545455,2,4,2.909090909090909,0,0.2892301954250989,0.3090909090909091,0.3108881744330661
359,Reading WFC,3775602,0,1,15,0.064835845,True,False,1.5555555555555556,Error,Error,Error,Error,0.2802890685641126,0.35555555555555557,0.3634141947377241
360,Reading WFC,3775602,1,1,30,0.67397577,True,True,1.6272727272727272,2,3,2.3636363636363638,0,0.29691612658202104,0.42727272727272725,0.39615697420074986
361,Reading WFC,3775602,2,2,22,0.20337962600000004,True,True,1.9090909090909092,3,3,3,0,0.2689761706559612,0.3090909090909091,0.33663484309417324
362,Reading WFC,3775602,3,2,12,0.0,True,True,2.190909090909091,2,4,3.272727272727273,0,0.28026619769241307,0.23636363636363636,0.2769984401563349
363,Reading WFC,3775602,4,2,17,0.0,True,False,1.9636363636363636,Error,Error,Error,Error,0.2551394738873205,0.22727272727272727,0.25439756322109264
364,Everton LFC,3775620,0,1,23,0.711197896,True,True,1.8545454545454545,2,4,3.090909090909091,2,0.2868140844778313,0.32727272727272727,0.3456802241685963
365,Everton LFC,3775620,1,1,26,0.50440633,True,True,1.6363636363636365,2,3,2.1818181818181817,0,0.2940959915101884,0.4090909090909091,0.403125079600296
366,Everton LFC,3775620,2,2,8,0.0,True,False,2.190909090909091,Error,Error,Error,Error,0.2790712886100492,0.21818181818181817,0.19047268520952731
367,Everton LFC,3775620,3,2,14,0.119659085,True,False,2.3484848484848486,Error,Error,Error,Error,0.2527460365783658,0.1893939393939394,0.07160971338602917
368,Everton LFC,3775620,4,2,26,0.85598072,True,True,2.3181818181818183,3,5,4.333333333333333,0,0.24229890395097897,0.25757575757575757,0.29523710207920734
369,West Ham United LFC,3775620,0,1,23,0.040260803,True,True,1.6666666666666667,2,3,2.4,0,0.3065475503057284,0.4,0.3659847362735681
370,West Ham United LFC,3775620,1,1,21,0.47504596699999996,True,True,1.6454545454545455,2,3,2.272727272727273,0,0.2967592411173582,0.4,0.39310029839441607
371,West Ham United LFC,3775620,2,2,11,0.0,True,False,2.066666666666667,Error,Error,Error,Error,0.29062062993089666,0.2,0.17346491228070174
372,West Ham United LFC,3775620,3,2,14,0.34270166999999996,True,False,1.9090909090909092,Error,Error,Error,Error,0.2592898894851628,0.2,0.1674048174048174
373,West Ham United LFC,3775620,4,2,27,0.12020446,True,False,1.5681818181818181,Error,Error,Error,Error,0.267271613486981,0.3409090909090909,0.3454172552211768
374,Manchester United,3764232,0,1,22,0.026253251,True,True,1.6454545454545455,2,3,2.272727272727273,0,0.2879745516466547,0.41818181818181815,0.5072175187804482
375,Manchester United,3764232,1,1,23,0.243299339,True,True,1.790909090909091,2,3,2.727272727272727,1,0.28215750783070975,0.33636363636363636,0.3591649635767283
376,Manchester United,3764232,2,2,11,0.138307112,True,True,1.7777777777777777,2,3,2.5,0,0.3086830667596414,0.35555555555555557,0.35053580406521584
377,Manchester United,3764232,3,2,16,0.0,True,True,2.036363636363636,3,4,3.272727272727273,1,0.28088722366172025,0.2727272727272727,0.2228031856500756
378,Manchester United,3764232,4,2,21,0.85061184,True,True,2.388888888888889,3,6,4.5,2,0.2689247891845967,0.26666666666666666,0.2541970310391363
379,Chelsea FCW,3764232,0,1,22,0.63371647,True,True,1.6454545454545455,2,3,2.3636363636363638,0,0.29386246178843456,0.4090909090909091,0.4237572339589717
380,Chelsea FCW,3764232,1,1,21,0.63716116,True,True,1.8,2,3,2.909090909090909,4,0.29015514870864434,0.35454545454545455,0.38241852637152385
381,Chelsea FCW,3764232,2,2,12,0.297055,True,True,2.409090909090909,3,5,3.8181818181818183,0,0.2718565614495668,0.21818181818181817,0.32616550116550114
382,Chelsea FCW,3764232,3,2,14,0.07919501,True,True,2.242424242424242,3,5,3.9166666666666665,1,0.2615784513999539,0.25757575757575757,0.18542735042735042
383,Chelsea FCW,3764232,4,2,20,1.0926066220000001,True,True,1.9423076923076923,2,3,2.923076923076923,0,0.2621323684933016,0.28205128205128205,0.2609540607938333
384,Arsenal WFC,3775559,0,1,45,1.497200714,True,True,1.5,2,3,2.090909090909091,0,0.29939945882544733,0.509090909090909,0.4947542095446122
385,Arsenal WFC,3775559,1,2,15,0.5480971,True,True,2.0272727272727273,2,4,3.090909090909091,0,0.29380442614408653,0.2727272727272727,0.29537669932406774
386,Arsenal WFC,3775559,2,2,11,0.289200616,True,False,1.809090909090909,Error,Error,Error,Error,0.2805183617016877,0.2636363636363636,0.28285827233195654
387,Arsenal WFC,3775559,3,2,21,0.60454445,True,True,1.9090909090909092,2,4,3.0833333333333335,2,0.26873114996872094,0.3106060606060606,0.3409531318987543
388,Everton LFC,3775559,0,1,47,0.36017286000000004,True,True,1.6272727272727272,2,3,2.4545454545454546,0,0.2947727582372384,0.41818181818181815,0.3399445593794985
389,Everton LFC,3775559,1,2,14,0.010685297,True,True,2.4,3,5,3.909090909090909,0,0.2882584041258126,0.20909090909090908,0.10291375291375292
390,Everton LFC,3775559,2,2,10,0.0,True,False,1.7857142857142858,Error,Error,Error,Error,0.3106733159904848,0.30357142857142855,0.1360844017094017
391,Everton LFC,3775559,3,2,21,0.03561669,True,True,1.7727272727272727,2,4,2.727272727272727,3,0.282196287795384,0.37272727272727274,0.49185982349134405
392,Reading WFC,3775606,0,1,15,0.01436193,True,True,2.0,2,4,2.8181818181818183,0,0.29556954250469114,0.2818181818181818,0.3307321333637123
393,Reading WFC,3775606,1,1,30,0.120851029,True,True,1.8,2,3,2.5454545454545454,0,0.297879452357996,0.35454545454545455,0.3948251559706668
394,Reading WFC,3775606,2,2,13,0.007315687,False,False,Error,Error,Error,Error,Error,0.2862190548355752,0.2361111111111111,0.194087069525666
395,Reading WFC,3775606,3,2,11,0.034620002,True,False,2.018181818181818,Error,Error,Error,Error,0.26122829568599615,0.17272727272727273,0.14242424242424243
396,Reading WFC,3775606,4,2,21,0.018764438,True,True,2.2,3,5,3.5454545454545454,0,0.285769179954561,0.23636363636363636,0.1450004244121891
397,Chelsea FCW,3775606,0,1,15,0.62643296,True,True,2.522222222222222,3,6,4.2,1,0.26960038807033293,0.2222222222222222,0.3162014652014652
398,Chelsea FCW,3775606,1,1,30,1.0251296970000001,True,True,1.7363636363636363,2,3,2.6363636363636362,0,0.2894675510863356,0.37272727272727274,0.3761140060729664
399,Chelsea FCW,3775606,2,2,13,0.14704213500000002,True,True,2.1454545454545455,3,4,3.4545454545454546,0,0.2849067871834254,0.2636363636363636,0.26597346009110717
400,Chelsea FCW,3775606,3,2,12,0.08079748,True,True,1.990909090909091,2,4,3.090909090909091,4,0.2834583842266271,0.2818181818181818,0.22678172704488495
401,Chelsea FCW,3775606,4,2,22,0.849265354,True,True,1.518181818181818,2,3,2.090909090909091,0,0.29483274230787354,0.4909090909090909,0.5335443235182977
402,Chelsea FCW,3775567,0,1,29,1.563263381,True,True,1.690909090909091,2,3,2.4545454545454546,0,0.28784223142458626,0.38181818181818183,0.40727489176718595
403,Chelsea FCW,3775567,1,1,15,0.02666144,True,False,1.7777777777777777,Error,Error,Error,Error,0.30325233761998127,0.2111111111111111,0.2196031746031746
404,Chelsea FCW,3775567,2,2,15,0.030099586,True,True,1.8454545454545455,2,3,2.5454545454545454,0,0.29042962914451714,0.3181818181818182,0.47015207015207017
405,Chelsea FCW,3775567,3,2,14,0.831557868,True,True,2.4743589743589745,3,6,4.230769230769231,0,0.23802123947314854,0.21153846153846154,0.2510960339705279
406,Chelsea FCW,3775567,4,2,20,0.0556842,True,True,2.0454545454545454,2,4,3.090909090909091,0,0.28527623028426885,0.2636363636363636,0.22976331660542187
407,Manchester United,3775567,0,1,29,0.115528883,True,True,1.9090909090909092,3,4,3.1818181818181817,0,0.2713215400079335,0.34545454545454546,0.3014876578865101
408,Manchester United,3775567,1,1,16,0.0,True,True,1.809090909090909,2,4,3,7,0.284071240850651,0.34545454545454546,0.36913902595720777
409,Manchester United,3775567,2,2,15,0.111067157,True,True,2.1363636363636362,3,4,3.3333333333333335,0,0.2708751321952976,0.24242424242424243,0.23548280423280424
410,Manchester United,3775567,3,2,13,0.062570974,True,True,1.9285714285714286,2,4,3.125,5,0.3417908225879668,0.32142857142857145,0.18370726495726497
411,Manchester United,3775567,4,2,19,0.0,True,True,2.088888888888889,2,5,3.2,1,0.30002667423163304,0.26666666666666666,0.3652754435107376
412,Brighton & Hove Albion WFC,3775638,0,1,45,0.110810232,True,True,1.5818181818181818,2,3,2.1818181818181817,0,0.2964225539170352,0.43636363636363634,0.4386971476746474
413,Brighton & Hove Albion WFC,3775638,1,2,15,0.0,True,True,2.0454545454545454,2,4,3,2,0.2891544058633558,0.2545454545454545,0.2331168831168831
414,Brighton & Hove Albion WFC,3775638,2,2,17,0.233972595,True,False,1.9111111111111112,Error,Error,Error,Error,0.2793467613440113,0.2222222222222222,0.19568376068376067
415,Brighton & Hove Albion WFC,3775638,3,2,16,0.418929454,True,True,2.128787878787879,3,4,3.5,0,0.2737985380627977,0.24242424242424243,0.23944681861348527
416,Tottenham Hotspur Women,3775638,0,1,48,0.18823144000000003,True,True,1.5363636363636364,2,3,2.1818181818181817,0,0.2960130717680264,0.4909090909090909,0.5115415651954737
417,Tottenham Hotspur Women,3775638,1,2,16,0.30827935,True,True,2.1636363636363636,2,4,3.1818181818181817,0,0.2897195261035367,0.24545454545454545,0.3004384504384504
418,Tottenham Hotspur Women,3775638,2,2,17,0.740210295,True,True,1.9772727272727273,2,4,3.0833333333333335,3,0.27880312782976724,0.26515151515151514,0.2139515455304929
419,Tottenham Hotspur Women,3775638,3,2,16,0.5989843295,True,True,1.9727272727272727,3,4,3.3636363636363638,0,0.2784069236918909,0.3090909090909091,0.3281030115395441
420,Bristol City WFC,3775607,0,1,12,0.02432003,True,False,1.5888888888888888,Error,Error,Error,Error,0.25387738352556405,0.17777777777777778,0.14619047619047618
421,Bristol City WFC,3775607,1,1,11,0.452612828,True,True,2.9555555555555557,3,6,4.8,5,0.2735798062933319,0.17777777777777778,0.27071428571428574
422,Bristol City WFC,3775607,2,1,21,0.21985493,True,True,2.5,3,5,4,2,0.3096388058226979,0.2111111111111111,0.08888888888888888
423,Bristol City WFC,3775607,3,2,11,0.046604194,False,False,Error,Error,Error,Error,Error,0.25876399543268097,0.18888888888888888,0.18642857142857142
424,Bristol City WFC,3775607,4,2,15,0.03306219,True,False,1.375,Error,Error,Error,Error,0.2452158012103861,0.16071428571428573,0.09583333333333333
425,Bristol City WFC,3775607,5,2,22,0.304956616,True,False,1.8727272727272728,Error,Error,Error,Error,0.25712278067162553,0.2545454545454545,0.3270384984499817
426,Reading WFC,3775607,0,1,12,0.6234408739999999,True,False,1.8,Error,Error,Error,Error,0.294944184289831,0.26666666666666666,0.2092857142857143
427,Reading WFC,3775607,1,1,10,0.313195756,True,True,2.2454545454545456,2,5,3.6363636363636362,0,0.2712170531142139,0.2545454545454545,0.25397767007674127
428,Reading WFC,3775607,2,1,24,0.56577872,True,True,1.6727272727272726,2,3,2.4545454545454546,0,0.2879411573809774,0.38181818181818183,0.35529416043747414
429,Reading WFC,3775607,3,2,12,0.067414661,True,True,1.9181818181818182,2,4,2.909090909090909,3,0.2779233772611751,0.3,0.3830288343798054
430,Reading WFC,3775607,4,2,15,0.611801978,True,False,1.8909090909090909,Error,Error,Error,Error,0.26295739592985035,0.2636363636363636,0.25279038700091333
431,Reading WFC,3775607,5,2,22,0.069449325,True,True,2.1025641025641026,2,4,3.076923076923077,2,0.2641772489167657,0.25,0.2901649632418863
432,Tottenham Hotspur Women,3764230,0,1,45,0.33978868100000004,True,True,1.5909090909090908,2,3,2.272727272727273,0,0.29665852066373727,0.43636363636363634,0.37656611308083154
433,Tottenham Hotspur Women,3764230,1,2,22,0.224767375,True,True,2.0384615384615383,2,4,3.076923076923077,0,0.26604010952526963,0.2564102564102564,0.293801585543667
434,Tottenham Hotspur Women,3764230,2,2,12,0.058583686,True,True,2.0545454545454547,2,4,3.090909090909091,1,0.2877785146214952,0.2636363636363636,0.21393802276155216
435,Tottenham Hotspur Women,3764230,3,2,16,0.075312833,True,False,2.090909090909091,Error,Error,Error,Error,0.26372964652170094,0.1893939393939394,0.30014304171280914
436,West Ham United LFC,3764230,0,1,46,0.256651747,True,True,1.7636363636363637,2,4,2.727272727272727,4,0.28261926051188385,0.37272727272727274,0.3780192142404647
437,West Ham United LFC,3764230,1,2,21,0.08894579,True,True,1.878787878787879,2,4,3,1,0.2679648025414856,0.3106060606060606,0.28290696758438694
438,West Ham United LFC,3764230,2,2,13,0.09764717,True,False,1.8818181818181818,Error,Error,Error,Error,0.26206573212214923,0.18181818181818182,0.2351010101010101
439,West Ham United LFC,3764230,3,2,16,0.28446373,True,True,2.1272727272727274,2,4,3.3636363636363638,5,0.2827433901462501,0.2636363636363636,0.24677128427128428
440,Manchester City WFC,3764241,0,1,47,0.890448606,True,True,1.490909090909091,2,3,2.090909090909091,0,0.29610274320426705,0.5181818181818182,0.4864903407911507
441,Manchester City WFC,3764241,1,2,17,0.532076127,True,True,1.9363636363636363,2,4,2.8181818181818183,3,0.2898892488869036,0.3181818181818182,0.34752892102737304
442,Manchester City WFC,3764241,2,2,11,0.0,True,True,1.9363636363636363,2,4,3,2,0.2854266782911545,0.2909090909090909,0.3027833277833278
443,Manchester City WFC,3764241,3,2,19,0.4811676222,True,True,1.7272727272727273,2,3,2.8181818181818183,0,0.2882313422318677,0.38181818181818183,0.3675210595651232
444,Brighton & Hove Albion WFC,3764241,0,1,45,0.05466654,True,True,1.6272727272727272,2,3,2.3636363636363638,0,0.2897640200390644,0.43636363636363634,0.5060847908906047
445,Brighton & Hove Albion WFC,3764241,1,2,17,0.023773482,True,True,1.790909090909091,2,3,2.5454545454545454,0,0.2953484028344076,0.34545454545454546,0.3486779833669786
446,Brighton & Hove Albion WFC,3764241,2,2,11,0.041812263,True,False,2.290909090909091,Error,Error,Error,Error,0.26181878358294136,0.18181818181818182,0.14133644133644133
447,Brighton & Hove Albion WFC,3764241,3,2,19,0.20239204800000002,True,False,1.7272727272727273,Error,Error,Error,Error,0.2559644198889047,0.21818181818181817,0.2555775803144224
448,Chelsea FCW,3764235,0,1,14,0.22179219,True,True,1.8727272727272728,2,3,2.8181818181818183,0,0.2836188357377149,0.3181818181818182,0.52233805410276
449,Chelsea FCW,3764235,1,1,15,1.1656855560000001,True,True,1.7181818181818183,2,3,2.727272727272727,0,0.2860664769814881,0.37272727272727274,0.3739077657808308
450,Chelsea FCW,3764235,2,1,14,0.411789107,True,True,1.6363636363636365,2,3,2.5454545454545454,0,0.2962058005450184,0.42727272727272725,0.3798151552807872
451,Chelsea FCW,3764235,3,2,10,0.35710917000000003,True,True,1.8545454545454545,3,4,3.090909090909091,1,0.2742204371688155,0.34545454545454546,0.37329212114464017
452,Chelsea FCW,3764235,4,2,15,1.801367632,True,True,1.9615384615384615,2,4,3,2,0.2531365884814622,0.2948717948717949,0.40645568609369515
453,Chelsea FCW,3764235,5,2,22,1.565493572,True,True,1.7179487179487178,2,3,2.769230769230769,0,0.2610879733851546,0.3782051282051282,0.37679099043297987
454,Bristol City WFC,3764235,0,1,14,0.0,True,True,2.011111111111111,2,5,3.3,2,0.29960445616921816,0.3,0.3904151404151404
455,Bristol City WFC,3764235,1,1,15,0.0,True,True,2.1777777777777776,3,4,3.5,1,0.3066421581588755,0.26666666666666666,0.25836080586080584
456,Bristol City WFC,3764235,2,1,16,0.0,True,True,2.3545454545454545,3,4,3.5454545454545454,0,0.28576042945140434,0.20909090909090908,0.03787878787878788
457,Bristol City WFC,3764235,3,2,10,0.0,True,False,1.5555555555555556,Error,Error,Error,Error,0.2236068913198722,0.1111111111111111,0
458,Bristol City WFC,3764235,4,2,16,0.0,True,False,2.5357142857142856,Error,Error,Error,Error,0.31832543782545436,0.17857142857142858,0
459,Bristol City WFC,3764235,5,2,22,0.034855932,True,True,3.6,4,9,6.454545454545454,0,0.27340594167163096,0.14545454545454545,0.09393939393939393
460,Everton LFC,3764239,0,1,45,0.989414072,True,True,1.5909090909090908,2,3,2.272727272727273,0,0.2939631606135331,0.43636363636363634,0.3893513130590089
461,Everton LFC,3764239,1,2,32,0.416507803,True,True,1.6090909090909091,2,3,2.1818181818181817,0,0.2984408003630795,0.4090909090909091,0.3314363535734346
462,Everton LFC,3764239,2,2,18,0.0,True,True,2.3472222222222223,3,5,4,1,0.30633268738814556,0.25,0.13129154795821463
463,Tottenham Hotspur Women,3764239,0,1,47,0.142173792,True,True,1.7,2,4,2.4545454545454546,0,0.29601815134083354,0.41818181818181815,0.39536852785252924
464,Tottenham Hotspur Women,3764239,1,2,31,0.146213433,True,True,1.6454545454545455,2,3,2.272727272727273,0,0.2968061003068907,0.4090909090909091,0.37958554317216175
465,Tottenham Hotspur Women,3764239,2,2,18,0.025620766500000003,True,False,1.7727272727272727,Error,Error,Error,Error,0.27860032098210036,0.2545454545454545,0.2962750427866707
466,Reading WFC,3764236,0,1,23,0.448211007,True,True,1.809090909090909,2,3,2.6363636363636362,0,0.29419503470640596,0.32727272727272727,0.30090572911780344
467,Reading WFC,3764236,1,1,25,1.475341689,True,True,1.8636363636363635,2,3,2.727272727272727,0,0.2899335710615732,0.3090909090909091,0.2753395594304685
468,Reading WFC,3764236,2,2,19,1.015486031,True,True,1.9727272727272727,2,4,3,1,0.2805106106441191,0.3,0.31454251710349274
469,Reading WFC,3764236,3,2,31,0.36953660800000004,True,True,1.9924242424242424,2,4,3.0833333333333335,0,0.2691105526021095,0.2727272727272727,0.18856852097564172
470,Aston Villa,3764236,0,1,22,0.14600124,True,True,1.9545454545454546,3,4,3.272727272727273,0,0.28133807500755337,0.2909090909090909,0.34556832056832054
471,Aston Villa,3764236,1,1,22,0.28839431300000007,True,False,1.9222222222222223,Error,Error,Error,Error,0.28161705932551917,0.25555555555555554,0.26014346764346763
472,Aston Villa,3764236,2,2,20,0.041328978,True,False,1.6111111111111112,Error,Error,Error,Error,0.28263591579851155,0.2222222222222222,0.12742504409171077
473,Aston Villa,3764236,3,2,31,0.76,True,True,1.9166666666666667,3,4,3.1666666666666665,0,0.2622954043093882,0.3106060606060606,0.3794554752824861
474,Brighton & Hove Albion WFC,3764231,0,1,47,0.6995404797,True,True,1.5272727272727273,2,3,2.090909090909091,0,0.29890856830156876,0.4818181818181818,0.43934158590444444
475,Brighton & Hove Albion WFC,3764231,1,2,13,0.14404319000000002,True,True,1.8363636363636364,2,4,2.909090909090909,1,0.2895693757257223,0.32727272727272727,0.28915795639396397
476,Brighton & Hove Albion WFC,3764231,2,2,34,0.9388514840000001,True,True,1.7803030303030303,2,3,2.5833333333333335,0,0.28369357505439585,0.3484848484848485,0.3545190036526106
477,Birmingham City WFC,3764231,0,1,45,0.26413291600000005,True,True,1.6818181818181819,2,3,2.4545454545454546,1,0.28918199536216266,0.39090909090909093,0.4067708966073357
478,Birmingham City WFC,3764231,1,2,13,0.0,True,True,2.5681818181818183,3,5,4.166666666666667,0,0.26886695924157467,0.17424242424242425,0.2088183421516755
479,Birmingham City WFC,3764231,2,2,35,0.017209688,True,True,1.990909090909091,2,4,3,0,0.283160031087791,0.2636363636363636,0.30336330336330336
480,Aston Villa,3764234,0,1,20,0.10248787000000001,True,True,1.8272727272727274,2,4,2.8181818181818183,0,0.2918499745582915,0.32727272727272727,0.33904641110523465
481,Aston Villa,3764234,1,1,25,0.118879912,True,True,1.7,2,3,2.4545454545454546,1,0.29309426284062723,0.36363636363636365,0.3298750922280334
482,Aston Villa,3764234,2,2,20,0.40751278999999996,True,True,1.8818181818181818,2,4,2.8181818181818183,0,0.29602802436718084,0.3090909090909091,0.25136900136900137
483,Aston Villa,3764234,3,2,27,0.0,True,True,1.790909090909091,2,3,2.6363636363636362,0,0.2934225590782354,0.32727272727272727,0.30821010248005154
484,Manchester City WFC,3764234,0,1,20,2.258998195,True,True,1.7181818181818183,2,3,2.6363636363636362,0,0.2938072839320133,0.37272727272727274,0.34505752265670186
485,Manchester City WFC,3764234,1,1,24,0.63091184,True,True,1.6818181818181819,2,3,2.4545454545454546,0,0.2964430991821656,0.39090909090909093,0.40847534003331465
486,Manchester City WFC,3764234,2,2,20,0.594963437,True,True,1.6545454545454545,2,3,2.5454545454545454,0,0.29015265164990983,0.4090909090909091,0.46522842880902987
487,Manchester City WFC,3764234,3,2,27,0.517640665,True,True,1.8106060606060606,2,3,2.75,1,0.27458985525871504,0.3333333333333333,0.3103052547082838
488,Brighton & Hove Albion WFC,3775543,0,1,46,0.513743791,True,True,1.6636363636363636,2,3,2.5454545454545454,1,0.2924303214281961,0.39090909090909093,0.3628453839683786
489,Brighton & Hove Albion WFC,3775543,1,2,10,0.011185518,True,True,2.4444444444444446,3,6,4,0,0.2696009470329615,0.2111111111111111,0.3058818958818959
490,Brighton & Hove Albion WFC,3775543,2,2,20,0.047925346,True,True,2.143939393939394,2,4,3.25,2,0.26492945296748266,0.25,0.32629515546182214
491,Brighton & Hove Albion WFC,3775543,3,2,16,0.043016814,True,True,2.2371794871794872,3,5,3.923076923076923,0,0.253647872655997,0.23076923076923078,0.21290670114199525
